iter	RMSE
1667	15356.96396
1668	15353.68718
1669	15348.71985
1670	15343.90538
1671	15338.04548
1672	15334.12667
1673	15330.74593
1674	15326.89702
1675	15323.44648
1676	15320.48468
1677	15315.65323
1678	15310.26686
1679	15307.32959
1680	15302.94764
1681	15298.1646
1682	15293.48463
1683	15289.08205
1684	15285.10045
1685	15281.66034
1686	15277.68077
1687	15275.17079
1688	15271.05547
1689	15268.10174
1690	15263.93716
1691	15260.77498
1692	15256.69647
1693	15253.29735
1694	15250.13309
1695	15245.54327
1696	15238.473
1697	15236.17833
1698	15231.90982
1699	15228.15897
1700	15223.95777
1701	15220.74267
1702	15217.61333
1703	15214.34136
1704	15210.03104
1705	15207.55984
1706	15203.32688
1707	15198.03974
1708	15195.24186
1709	15189.69482
1710	15187.2735
1711	15183.89042
1712	15178.5868
1713	15174.87603
1714	15169.49977
1715	15166.81254
1716	15163.04924
1717	15159.11908
1718	15154.98795
1719	15150.71026
1720	15146.86533
1721	15142.41687
1722	15137.53669
1723	15133.56924
1724	15127.72733
1725	15122.84127
1726	15117.75548
1727	15112.1297
1728	15106.32963
1729	15101.79544
1730	15096.37692
1731	15093.00304
1732	15088.22277
1733	15085.59415
1734	15081.82733
1735	15078.83783
1736	15074.66258
1737	15070.74394
1738	15066.65664
1739	15061.73434
1740	15060.33516
1741	15055.80206
1742	15052.23993
1743	15048.78464
1744	15043.80383
1745	15040.80259
1746	15037.09168
1747	15033.33216
1748	15030.93167
1749	15029.31457
1750	15025.00242
1751	15020.71182
1752	15016.64301
1753	15011.41469
1754	15007.83432
1755	15005.82231
1756	15002.82984
1757	14998.39935
1758	14992.88695
1759	14987.90854
1760	14986.26238
1761	14982.97213
1762	14979.29212
1763	14975.59755
1764	14972.6091
1765	14967.01463
1766	14961.26901
1767	14957.46562
1768	14952.05058
1769	14947.13673
1770	14943.55759
1771	14940.93541
1772	14939.13412
1773	14935.54553
1774	14928.8859
1775	14927.0563
1776	14922.76626
1777	14918.32147
1778	14914.56608
1779	14910.6797
1780	14907.23067
1781	14903.61241
1782	14900.7483
1783	14896.7521
1784	14893.81448
1785	14890.33094
1786	14886.08608
1787	14882.87547
1788	14880.9325
1789	14878.42109
1790	14874.04352
1791	14869.97702
1792	14868.08769
1793	14864.70725
1794	14860.95863
1795	14858.59645
1796	14854.71808
1797	14850.28988
1798	14847.84872
1799	14844.04422
1800	14839.44583
1801	14836.93208
1802	14834.30907
1803	14831.17283
1804	14826.8706
1805	14822.79869
1806	14819.11393
1807	14814.70389
1808	14812.76548
1809	14809.10406
1810	14805.12454
1811	14801.81219
1812	14798.10448
1813	14793.23425
1814	14788.99508
1815	14784.93174
1816	14781.97373
1817	14777.10498
1818	14775.72757
1819	14771.80724
1820	14770.35063
1821	14766.78244
1822	14764.65494
1823	14760.83373
1824	14758.13481
1825	14753.82628
1826	14750.35251
1827	14746.25418
1828	14742.50196
1829	14737.78096
1830	14734.86602
1831	14730.99393
1832	14727.01547
1833	14722.79616
1834	14718.41399
1835	14714.35764
1836	14710.85167
1837	14707.10116
1838	14702.42654
1839	14699.71995
1840	14695.9097
1841	14691.34135
1842	14687.2451
1843	14685.18533
1844	14682.52253
1845	14677.49594
1846	14671.74353
1847	14668.60415
1848	14664.75068
1849	14659.97933
1850	14656.57283
1851	14655.01572
1852	14651.51431
1853	14647.24752
1854	14645.07676
1855	14641.25457
1856	14636.93227
1857	14632.74097
1858	14628.97598
1859	14626.61035
1860	14623.3466
1861	14621.10607
1862	14618.52616
1863	14614.20911
1864	14610.03537
1865	14606.78292
1866	14601.95537
1867	14598.72566
1868	14594.78325
1869	14591.59715
1870	14588.40384
1871	14584.19219
1872	14580.87912
1873	14576.86069
1874	14572.76725
1875	14569.52964
1876	14565.83187
1877	14560.10912
1878	14555.44049
1879	14553.53217
1880	14550.43297
1881	14544.69015
1882	14540.00459
1883	14537.51023
1884	14533.98703
1885	14531.15054
1886	14528.19328
1887	14524.79638
1888	14522.20605
1889	14520.33749
1890	14515.7206
1891	14511.42778
1892	14508.0401
1893	14504.53682
1894	14499.73302
1895	14498.53045
1896	14494.68243
1897	14491.05161
1898	14487.25548
1899	14483.73522
1900	14479.68864
1901	14476.0755
1902	14471.4091
1903	14466.37457
1904	14462.95756
1905	14460.09149
1906	14455.7149
1907	14449.96031
1908	14447.48206
1909	14443.96212
1910	14439.74137
1911	14436.84371
1912	14433.86638
1913	14431.40621
1914	14427.65054
1915	14424.3826
1916	14420.55594
1917	14415.1759
1918	14411.25899
1919	14409.07337
1920	14405.62009
1921	14401.45022
1922	14398.7257
1923	14394.35039
1924	14390.49723
1925	14386.36249
1926	14383.20325
1927	14380.05909
1928	14376.00628
1929	14372.63966
1930	14367.74352
1931	14364.43972
1932	14360.30455
1933	14356.01858
1934	14353.67883
1935	14347.52634
1936	14343.95917
1937	14340.10804
1938	14338.0981
1939	14332.45726
1940	14327.904
1941	14323.62343
1942	14321.47534
1943	14317.6894
1944	14313.03721
1945	14310.86153
1946	14308.04855
1947	14304.92534
1948	14300.25306
1949	14295.59538
1950	14292.41272
1951	14289.33193
1952	14286.19103
1953	14282.29712
1954	14280.66323
1955	14276.06351
1956	14272.52929
1957	14269.0993
1958	14265.20298
1959	14261.54481
1960	14259.82191
1961	14255.916
1962	14252.24743
1963	14249.85525
1964	14245.07467
1965	14240.13749
1966	14235.00136
1967	14231.7667
1968	14228.5258
1969	14226.15794
1970	14222.74109
1971	14221.14234
1972	14218.13744
1973	14215.93921
1974	14212.93692
1975	14208.98492
1976	14204.52272
1977	14201.69408
1978	14199.66989
1979	14196.26101
1980	14193.81104
1981	14190.03954
1982	14184.53239
1983	14181.38639
1984	14178.10615
1985	14173.92022
1986	14170.12971
1987	14166.63586
1988	14161.41823
1989	14157.47863
1990	14155.08796
1991	14150.53121
1992	14147.15331
1993	14142.66518
1994	14139.63604
1995	14135.72088
1996	14131.6135
1997	14127.56021
1998	14122.69004
1999	14119.73362
2000	14116.77313
2001	14112.09581
2002	14107.94561
2003	14104.47843
2004	14098.803
2005	14096.30659
2006	14092.33112
2007	14089.66422
2008	14086.41327
2009	14082.26105
2010	14079.89069
2011	14075.80296
2012	14072.63713
2013	14066.93089
2014	14064.08082
2015	14060.51513
2016	14058.19696
2017	14053.91153
2018	14051.68229
2019	14047.1922
2020	14042.37408
2021	14038.77799
2022	14034.86337
2023	14032.47882
2024	14028.95897
2025	14024.93662
2026	14020.8755
2027	14019.11201
2028	14014.84657
2029	14011.95635
2030	14009.22608
2031	14005.87059
2032	14001.49037
2033	13999.99096
2034	13995.97329
2035	13993.23635
2036	13989.78013
2037	13984.97663
2038	13981.24545
2039	13978.83622
2040	13975.9853
2041	13973.77886
2042	13969.50706
2043	13966.93273
2044	13963.13627
2045	13959.68983
2046	13956.16841
2047	13953.14543
2048	13950.37757
2049	13947.57521
2050	13943.9274
2051	13941.83528
2052	13938.96571
2053	13934.79929
2054	13932.48245
2055	13929.61198
2056	13925.13375
2057	13922.01181
2058	13917.4638
2059	13915.69603
2060	13912.53418
2061	13908.18017
2062	13903.54569
2063	13900.06052
2064	13895.28371
2065	13889.03573
2066	13884.1172
2067	13881.37581
2068	13877.40702
2069	13873.48635
2070	13868.96086
2071	13863.60841
2072	13859.53469
2073	13857.236
2074	13852.92825
2075	13850.02718
2076	13846.46241
2077	13844.64047
2078	13841.53188
2079	13837.73381
2080	13833.33414
2081	13831.54636
2082	13826.56176
2083	13822.74798
2084	13818.33644
2085	13815.90516
2086	13813.04594
2087	13810.30115
2088	13806.03379
2089	13804.57514
2090	13801.0694
2091	13798.05155
2092	13794.93852
2093	13791.15417
2094	13788.54534
2095	13785.68941
2096	13782.36098
2097	13780.13043
2098	13776.06625
2099	13771.37932
2100	13767.35845
2101	13765.08046
2102	13760.57073
2103	13756.36393
2104	13754.79086
2105	13750.23699
2106	13744.82127
2107	13742.72078
2108	13738.22014
2109	13736.06428
2110	13732.33823
2111	13727.87575
2112	13725.49545
2113	13722.26207
2114	13719.19951
2115	13716.10748
2116	13712.86311
2117	13709.11137
2118	13707.44899
2119	13703.31943
2120	13699.29447
2121	13697.4133
2122	13693.74952
2123	13692.24191
2124	13689.37282
2125	13684.67325
2126	13681.33242
2127	13679.17989
2128	13676.64494
2129	13672.43089
2130	13670.35673
2131	13666.99223
2132	13662.78117
2133	13659.59
2134	13657.86089
2135	13654.18172
2136	13652.6219
2137	13649.77145
2138	13647.12415
2139	13644.06948
2140	13641.23723
2141	13635.28415
2142	13630.77805
2143	13626.66013
2144	13623.11258
2145	13619.05314
2146	13615.57002
2147	13612.36682
2148	13609.98721
2149	13607.77974
2150	13601.95296
2151	13597.71459
2152	13594.51886
2153	13591.38336
2154	13588.50799
2155	13585.42246
2156	13582.191
2157	13579.0207
2158	13575.16543
2159	13570.66541
2160	13569.10604
2161	13566.80316
2162	13563.15855
2163	13559.06419
2164	13553.62119
2165	13548.94231
2166	13546.08782
2167	13541.59144
2168	13538.01382
2169	13533.61153
2170	13531.36951
2171	13528.72127
2172	13525.58479
2173	13522.86319
2174	13518.71512
2175	13516.47696
2176	13512.61453
2177	13508.61939
2178	13504.75312
2179	13501.48078
2180	13496.71139
2181	13494.58128
2182	13490.27348
2183	13487.13636
2184	13484.04501
2185	13480.07545
2186	13477.04964
2187	13472.23568
2188	13467.91349
2189	13465.27815
2190	13463.2479
2191	13461.86231
2192	13457.70258
2193	13452.9179
2194	13446.82784
2195	13443.79009
2196	13440.01205
2197	13437.42673
2198	13434.38106
2199	13430.30745
2200	13426.73146
2201	13423.27234
2202	13419.42083
2203	13417.26217
2204	13412.25204
2205	13407.52618
2206	13405.41796
2207	13401.97795
2208	13400.22464
2209	13397.56068
2210	13394.71611
2211	13391.87792
2212	13388.9883
2213	13384.81455
2214	13383.12579
2215	13381.46083
2216	13378.85209
2217	13375.02457
2218	13371.81063
2219	13369.69546
2220	13366.20078
2221	13362.99778
2222	13359.70745
2223	13356.38402
2224	13351.2364
2225	13348.38932
2226	13344.9004
2227	13342.02651
2228	13337.37246
2229	13332.51104
2230	13329.56967
2231	13326.35805
2232	13322.51867
2233	13320.52291
2234	13316.5519
2235	13313.14212
2236	13308.56245
2237	13305.53763
2238	13303.27394
2239	13300.79524
2240	13298.10403
2241	13293.56568
2242	13289.93862
2243	13288.0929
2244	13284.8883
2245	13281.97628
2246	13279.38412
2247	13275.54083
2248	13273.36718
2249	13268.3141
2250	13265.71943
2251	13263.91935
2252	13260.82795
2253	13257.03824
2254	13254.7138
2255	13251.78902
2256	13248.22313
2257	13246.02299
2258	13243.01443
2259	13240.6558
2260	13238.46379
2261	13234.66361
2262	13231.11376
2263	13226.70386
2264	13224.82697
2265	13221.22452
2266	13217.68073
2267	13214.71785
2268	13211.60738
2269	13209.3529
2270	13207.25021
2271	13205.23061
2272	13201.73132
2273	13199.27763
2274	13197.32691
2275	13192.67161
2276	13189.51841
2277	13186.10924
2278	13183.06808
2279	13180.30975
2280	13177.09475
2281	13172.65869
2282	13169.20626
2283	13165.5567
2284	13163.94571
2285	13159.77427
2286	13157.91295
2287	13155.48099
2288	13151.65605
2289	13147.25672
2290	13142.56194
2291	13138.57631
2292	13134.91856
2293	13130.37376
2294	13128.75481
2295	13124.00647
2296	13121.40953
2297	13117.85318
2298	13115.07989
2299	13112.34536
2300	13108.663
2301	13106.06858
2302	13102.50637
2303	13100.9018
2304	13097.24999
2305	13092.31118
2306	13090.40075
2307	13087.54203
2308	13082.47752
2309	13080.39916
2310	13076.70983
2311	13074.13516
2312	13071.05095
2313	13067.3484
2314	13064.52065
2315	13060.46902
2316	13057.28518
2317	13054.29623
2318	13050.42513
2319	13048.05229
2320	13043.61192
2321	13040.12438
2322	13036.74951
2323	13032.32812
2324	13028.28015
2325	13026.27849
2326	13022.82308
2327	13019.20446
2328	13016.9012
2329	13012.94856
2330	13008.25814
2331	13004.87712
2332	13001.47534
2333	12999.20566
2334	12997.85023
2335	12994.27581
2336	12989.99853
2337	12985.36304
2338	12981.60659
2339	12976.9636
2340	12973.34647
2341	12971.229
2342	12967.07397
2343	12963.85522
2344	12962.137
2345	12958.98277
2346	12954.4618
2347	12951.82916
2348	12950.12274
2349	12946.60554
2350	12941.65872
2351	12936.63054
2352	12931.85223
2353	12928.38232
2354	12927.15569
2355	12923.16553
2356	12918.88696
2357	12916.21374
2358	12912.45496
2359	12909.25363
2360	12906.29014
2361	12903.50239
2362	12901.60859
2363	12897.32773
2364	12893.65903
2365	12890.76303
2366	12888.81
2367	12885.44337
2368	12881.33036
2369	12875.77279
2370	12872.25593
2371	12869.21236
2372	12864.9794
2373	12861.14814
2374	12859.57231
2375	12857.87143
2376	12854.9259
2377	12852.49097
2378	12849.32773
2379	12847.58321
2380	12844.77054
2381	12840.82652
2382	12837.13828
2383	12834.38419
2384	12831.85849
2385	12830.25961
2386	12828.41749
2387	12824.79184
2388	12820.88953
2389	12818.656
2390	12813.79104
2391	12810.24787
2392	12806.22038
2393	12804.05169
2394	12801.77147
2395	12797.5539
2396	12793.43739
2397	12791.01894
2398	12787.27235
2399	12783.84055
2400	12780.14086
2401	12777.82035
2402	12774.2155
2403	12770.53916
2404	12766.91028
2405	12762.96446
2406	12758.57374
2407	12754.73385
2408	12752.01573
2409	12747.50011
2410	12744.67375
2411	12740.38565
2412	12737.76356
2413	12734.71019
2414	12731.71196
2415	12730.02651
2416	12726.54266
2417	12722.72299
2418	12720.7695
2419	12717.5213
2420	12715.15163
2421	12712.55468
2422	12710.25508
2423	12706.42575
2424	12703.4577
2425	12698.88906
2426	12695.53408
2427	12693.26339
2428	12691.27638
2429	12688.43742
2430	12686.26852
2431	12683.06495
2432	12680.48319
2433	12677.60699
2434	12675.39746
2435	12673.42576
2436	12672.01985
2437	12670.59546
2438	12666.20474
2439	12662.05896
2440	12658.72481
2441	12653.93384
2442	12650.36622
2443	12645.60269
2444	12644.42909
2445	12641.59497
2446	12637.67533
2447	12632.22079
2448	12628.25643
2449	12623.46095
2450	12619.54895
2451	12616.8072
2452	12613.92596
2453	12612.05775
2454	12608.85215
2455	12606.00992
2456	12604.4133
2457	12603.00008
2458	12599.41587
2459	12596.6653
2460	12591.94774
2461	12589.49971
2462	12587.4821
2463	12582.5762
2464	12579.13658
2465	12576.18205
2466	12573.04806
2467	12568.77851
2468	12566.06498
2469	12564.49234
2470	12560.18578
2471	12556.52339
2472	12551.64686
2473	12546.38795
2474	12542.10743
2475	12538.43246
2476	12533.69943
2477	12531.16585
2478	12527.71895
2479	12523.4703
2480	12520.3996
2481	12516.80566
2482	12512.65082
2483	12510.99215
2484	12507.64335
2485	12504.20822
2486	12502.17893
2487	12499.15342
2488	12495.64811
2489	12492.42661
2490	12488.84418
2491	12484.88448
2492	12480.74887
2493	12477.45467
2494	12472.84568
2495	12469.32655
2496	12466.21311
2497	12462.41291
2498	12459.37457
2499	12456.18942
2500	12453.42507
2501	12450.34574
2502	12446.38348
2503	12442.89783
2504	12439.17425
2505	12435.67163
2506	12431.27773
2507	12429.11335
2508	12426.87557
2509	12423.13569
2510	12418.42867
2511	12414.5775
2512	12410.6551
2513	12406.07891
2514	12403.03859
2515	12401.01505
2516	12398.26031
2517	12396.5019
2518	12392.9914
2519	12391.55061
2520	12387.65636
2521	12383.24341
2522	12381.86975
2523	12377.55281
2524	12374.56462
2525	12370.79152
2526	12366.8102
2527	12362.9223
2528	12359.88302
2529	12356.63145
2530	12352.01453
2531	12350.60152
2532	12348.74037
2533	12345.40711
2534	12342.45193
2535	12339.90494
2536	12338.68398
2537	12335.15601
2538	12330.82354
2539	12327.09732
2540	12321.86367
2541	12318.94429
2542	12315.43555
2543	12311.85595
2544	12308.87449
2545	12304.51844
2546	12303.23045
2547	12298.86374
2548	12294.56587
2549	12291.91356
2550	12288.78203
2551	12283.55337
2552	12279.95191
2553	12277.13074
2554	12275.84546
2555	12271.37043
2556	12269.24426
2557	12265.0536
2558	12261.26556
2559	12257.06339
2560	12252.9135
2561	12249.89403
2562	12246.35914
2563	12243.63277
2564	12240.93789
2565	12237.99618
2566	12234.17635
2567	12230.46049
2568	12225.99497
2569	12223.63832
2570	12220.22683
2571	12217.91077
2572	12216.49085
2573	12215.17218
2574	12211.40801
2575	12208.89013
2576	12207.10079
2577	12202.84808
2578	12200.04855
2579	12198.50459
2580	12194.74925
2581	12192.09059
2582	12190.4993
2583	12186.90159
2584	12183.35337
2585	12179.9917
2586	12177.24717
2587	12174.26083
2588	12170.84895
2589	12167.41446
2590	12163.2403
2591	12161.6758
2592	12159.05677
2593	12156.50585
2594	12153.30102
2595	12149.53352
2596	12147.02463
2597	12143.09253
2598	12141.17984
2599	12137.07074
2600	12133.97932
2601	12129.65152
2602	12126.82901
2603	12122.91277
2604	12119.16257
2605	12117.84578
2606	12114.79193
2607	12111.45532
2608	12109.04285
2609	12104.66829
2610	12101.83963
2611	12100.17973
2612	12096.07567
2613	12092.54223
2614	12088.99353
2615	12084.09264
2616	12081.58714
2617	12076.92221
2618	12072.98066
2619	12068.81978
2620	12066.8154
2621	12064.14479
2622	12061.49487
2623	12058.36531
2624	12055.11735
2625	12051.48759
2626	12050.36541
2627	12046.21086
2628	12042.30473
2629	12038.36288
2630	12035.09705
2631	12031.49599
2632	12027.34946
2633	12023.7342
2634	12021.47706
2635	12019.04518
2636	12016.05237
2637	12013.0714
2638	12011.67099
2639	12007.68985
2640	12004.42668
2641	12002.39902
2642	11998.59267
2643	11996.69771
2644	11994.52591
2645	11990.57372
2646	11987.66541
2647	11984.75277
2648	11982.8807
2649	11980.67815
2650	11977.28612
2651	11975.3519
2652	11970.90029
2653	11967.46501
2654	11965.38604
2655	11964.61132
2656	11961.30164
2657	11958.09669
2658	11956.23721
2659	11953.24082
2660	11950.27836
2661	11947.99145
2662	11946.51274
2663	11943.69129
2664	11942.52722
2665	11938.69037
2666	11934.93064
2667	11933.47864
2668	11931.90123
2669	11929.59892
2670	11927.90982
2671	11925.29468
2672	11921.73183
2673	11918.46041
2674	11915.24899
2675	11912.33142
2676	11909.22973
2677	11904.9275
2678	11901.22099
2679	11896.3486
2680	11894.95939
2681	11891.93813
2682	11889.96697
2683	11886.77943
2684	11884.92425
2685	11883.88077
2686	11880.94
2687	11877.88822
2688	11874.16745
2689	11872.89566
2690	11869.15694
2691	11865.90046
2692	11862.21789
2693	11859.26332
2694	11857.06874
2695	11854.03215
2696	11851.51337
2697	11848.30803
2698	11845.34378
2699	11843.51327
2700	11840.00956
2701	11836.42674
2702	11835.12447
2703	11830.95408
2704	11826.93465
2705	11823.98752
2706	11820.74678
2707	11817.14409
2708	11814.97422
2709	11812.94003
2710	11808.71101
2711	11805.03318
2712	11801.46182
2713	11797.49957
2714	11794.46425
2715	11789.72925
2716	11786.41028
2717	11783.21659
2718	11779.28483
2719	11778.19098
2720	11774.57726
2721	11770.90089
2722	11767.45972
2723	11766.09244
2724	11765.02768
2725	11761.72391
2726	11757.40391
2727	11754.33538
2728	11750.76074
2729	11746.66688
