iter	Passed	Remaining
17142	1075523	179243
17143	1075585	179180
17144	1075650	179118
17145	1075712	179055
17146	1075772	178992
17147	1075828	178928
17148	1075883	178864
17149	1075939	178800
17150	1075998	178737
17151	1076054	178673
17152	1076115	178610
17153	1076189	178549
17154	1076254	178486
17155	1076312	178423
17156	1076366	178359
17157	1076422	178295
17158	1076481	178232
17159	1076579	178175
17160	1076687	178119
17161	1076749	178057
17162	1076808	177993
17163	1076864	177929
17164	1076930	177867
17165	1076992	177804
17166	1077047	177740
17167	1077103	177676
17168	1077163	177613
17169	1077227	177551
17170	1077283	177487
17171	1077339	177423
17172	1077398	177360
17173	1077456	177296
17174	1077513	177232
17175	1077571	177169
17176	1077739	177124
17177	1077861	177070
17178	1077922	177007
17179	1077984	176945
17180	1078049	176882
17181	1078108	176819
17182	1078163	176755
17183	1078225	176692
17184	1078282	176628
17185	1078340	176565
17186	1078405	176502
17187	1078476	176441
17188	1078541	176379
17189	1078600	176315
17190	1078656	176251
17191	1078717	176188
17192	1078773	176124
17193	1078999	176088
17194	1079066	176026
17195	1079128	175963
17196	1079193	175901
17197	1079252	175838
17198	1079311	175774
17199	1079366	175710
17200	1079422	175647
17201	1079484	175584
17202	1079539	175520
17203	1079594	175456
17204	1079655	175393
17205	1079715	175329
17206	1079773	175266
17207	1079832	175202
17208	1079887	175138
17209	1079948	175075
17210	1080003	175011
17211	1080156	174963
17212	1080219	174901
17213	1080282	174838
17214	1080339	174774
17215	1080398	174711
17216	1080456	174647
17217	1080512	174583
17218	1080570	174520
17219	1080629	174457
17220	1080693	174394
17221	1080765	174333
17222	1080825	174270
17223	1080888	174207
17224	1080947	174143
17225	1081001	174079
17226	1081059	174016
17227	1081120	173953
17228	1081337	173915
17229	1081410	173854
17230	1081474	173791
17231	1081537	173728
17232	1081595	173665
17233	1081650	173601
17234	1081706	173537
17235	1081765	173474
17236	1081827	173411
17237	1081886	173347
17238	1081942	173284
17239	1082003	173221
17240	1082064	173157
17241	1082123	173094
17242	1082178	173030
17243	1082234	172966
17244	1082295	172903
17245	1082385	172845
17246	1082519	172793
17247	1082584	172731
17248	1082653	172669
17249	1082718	172607
17250	1082785	172545
17251	1082857	172483
17252	1082919	172421
17253	1082978	172357
17254	1083040	172294
17255	1083106	172232
17256	1083180	172171
17257	1083236	172107
17258	1083295	172044
17259	1083350	171980
17260	1083406	171916
17261	1083598	171874
17262	1083713	171819
17263	1083776	171756
17264	1083841	171694
17265	1083900	171631
17266	1083957	171567
17267	1084016	171504
17268	1084075	171440
17269	1084138	171377
17270	1084197	171314
17271	1084253	171250
17272	1084315	171187
17273	1084388	171126
17274	1084445	171063
17275	1084503	170999
17276	1084558	170935
17277	1084616	170871
17278	1084775	170824
17279	1084912	170773
17280	1084978	170711
17281	1085039	170647
17282	1085094	170583
17283	1085156	170521
17284	1085215	170457
17285	1085273	170394
17286	1085333	170330
17287	1085393	170267
17288	1085458	170205
17289	1085533	170144
17290	1085591	170080
17291	1085651	170017
17292	1085711	169954
17293	1085770	169890
17294	1085826	169827
17295	1085917	169768
17296	1086034	169714
17297	1086094	169651
17298	1086161	169589
17299	1086221	169525
17300	1086280	169462
17301	1086340	169399
17302	1086401	169336
17303	1086460	169272
17304	1086516	169209
17305	1086577	169145
17306	1086638	169082
17307	1086700	169020
17308	1086760	168956
17309	1086819	168893
17310	1086881	168830
17311	1086940	168767
17312	1087105	168720
17313	1087242	168668
17314	1087307	168606
17315	1087374	168544
17316	1087432	168480
17317	1087491	168417
17318	1087550	168354
17319	1087613	168291
17320	1087668	168227
17321	1087724	168163
17322	1087786	168100
17323	1087856	168038
17324	1087925	167976
17325	1087984	167913
17326	1088038	167849
17327	1088100	167786
17328	1088159	167723
17329	1088340	167678
17330	1088444	167622
17331	1088510	167559
17332	1088572	167496
17333	1088631	167433
17334	1088659	167365
17335	1088715	167301
17336	1088774	167238
17337	1088830	167174
17338	1088890	167110
17339	1088945	167047
17340	1089003	166983
17341	1089065	166920
17342	1089126	166857
17343	1089182	166793
17344	1089240	166730
17345	1089295	166666
17346	1089352	166602
17347	1089438	166543
17348	1089570	166490
17349	1089639	166429
17350	1089698	166365
17351	1089754	166301
17352	1089812	166238
17353	1089871	166174
17354	1089926	166111
17355	1089981	166046
17356	1090038	165983
17357	1090107	165921
17358	1090180	165860
17359	1090236	165796
17360	1090295	165733
17361	1090351	165669
17362	1090410	165605
17363	1090464	165541
17364	1090633	165494
17365	1090756	165441
17366	1090820	165378
17367	1090884	165315
17368	1090942	165252
17369	1090997	165188
17370	1091053	165124
17371	1091114	165061
17372	1091174	164998
17373	1091230	164934
17374	1091291	164871
17375	1091356	164808
17376	1091416	164745
17377	1091474	164682
17378	1091529	164618
17379	1091587	164554
17380	1091645	164491
17381	1091739	164433
17382	1091957	164393
17383	1092018	164330
17384	1092080	164267
17385	1092137	164203
17386	1092201	164141
17387	1092257	164077
17388	1092316	164014
17389	1092373	163950
17390	1092432	163886
17391	1092492	163823
17392	1092561	163761
17393	1092624	163699
17394	1092683	163635
17395	1092742	163572
17396	1092797	163508
17397	1092855	163444
17398	1092947	163386
17399	1093067	163331
17400	1093132	163269
17401	1093196	163206
17402	1093251	163142
17403	1093309	163079
17404	1093367	163015
17405	1093425	162952
17406	1093482	162888
17407	1093536	162824
17408	1093600	162761
17409	1093660	162698
17410	1093716	162634
17411	1093775	162571
17412	1093832	162507
17413	1093888	162443
17414	1093946	162380
17415	1094148	162338
17416	1094259	162282
17417	1094323	162219
17418	1094386	162156
17419	1094449	162094
17420	1094504	162030
17421	1094562	161966
17422	1094626	161903
17423	1094685	161840
17424	1094740	161776
17425	1094798	161713
17426	1094864	161650
17427	1094933	161588
17428	1094997	161526
17429	1095057	161462
17430	1095119	161399
17431	1095174	161335
17432	1095279	161279
17433	1095391	161223
17434	1095453	161160
17435	1095517	161098
17436	1095572	161034
17437	1095635	160971
17438	1095691	160907
17439	1095747	160843
17440	1095802	160779
17441	1095859	160716
17442	1095923	160653
17443	1095983	160590
17444	1096041	160526
17445	1096100	160463
17446	1096156	160399
17447	1096215	160335
17448	1096270	160272
17449	1096441	160224
17450	1096566	160171
17451	1096633	160108
17452	1096697	160046
17453	1096760	159983
17454	1096816	159919
17455	1096872	159855
17456	1096934	159792
17457	1096991	159729
17458	1097046	159665
17459	1097107	159602
17460	1097175	159540
17461	1097249	159478
17462	1097308	159415
17463	1097363	159351
17464	1097423	159288
17465	1097482	159224
17466	1097667	159179
17467	1097733	159117
17468	1097796	159054
17469	1097854	158991
17470	1097916	158927
17471	1097973	158864
17472	1098032	158800
17473	1098090	158737
17474	1098150	158674
17475	1098209	158610
17476	1098270	158547
17477	1098328	158484
17478	1098387	158420
17479	1098445	158357
17480	1098503	158293
17481	1098561	158230
17482	1098624	158167
17483	1098715	158108
17484	1098929	158067
17485	1098991	158004
17486	1099055	157941
17487	1099115	157878
17488	1099178	157815
17489	1099237	157752
17490	1099294	157688
17491	1099348	157624
17492	1099406	157560
17493	1099466	157497
17494	1099540	157436
17495	1099603	157373
17496	1099663	157310
17497	1099723	157246
17498	1099782	157183
17499	1099841	157120
17500	1099955	157064
17501	1100024	157002
17502	1100087	156939
17503	1100150	156877
17504	1100209	156813
17505	1100265	156749
17506	1100323	156686
17507	1100381	156622
17508	1100443	156559
17509	1100503	156496
17510	1100559	156432
17511	1100620	156369
17512	1100680	156306
17513	1100737	156242
17514	1100795	156179
17515	1100851	156115
17516	1100907	156051
17517	1101081	156004
17518	1101216	155951
17519	1101278	155888
17520	1101345	155826
17521	1101401	155762
17522	1101461	155699
17523	1101517	155635
17524	1101573	155571
17525	1101631	155508
17526	1101688	155444
17527	1101752	155381
17528	1101815	155318
17529	1101886	155257
17530	1101945	155193
17531	1102003	155130
17532	1102059	155066
17533	1102118	155003
17534	1102211	154944
17535	1102333	154889
17536	1102398	154827
17537	1102463	154764
17538	1102519	154701
17539	1102575	154637
17540	1102634	154573
17541	1102691	154510
17542	1102747	154446
17543	1102806	154382
17544	1102872	154320
17545	1102936	154257
17546	1102996	154194
17547	1103052	154130
17548	1103111	154067
17549	1103172	154004
17550	1103228	153940
17551	1103413	153894
17552	1103518	153837
17553	1103582	153774
17554	1103647	153712
17555	1103708	153649
17556	1103764	153585
17557	1103823	153521
17558	1103881	153458
17559	1103936	153394
17560	1103991	153330
17561	1104055	153267
17562	1104128	153206
17563	1104195	153143
17564	1104251	153080
17565	1104310	153016
17566	1104374	152954
17567	1104433	152890
17568	1104609	152843
17569	1104731	152788
17570	1104791	152725
17571	1104857	152663
17572	1104916	152599
17573	1104975	152536
17574	1105030	152472
17575	1105104	152410
17576	1105173	152348
17577	1105232	152285
17578	1105293	152222
17579	1105356	152159
17580	1105418	152096
17581	1105474	152032
17582	1105531	151968
17583	1105590	151905
17584	1105647	151841
17585	1105743	151783
17586	1105854	151727
17587	1105920	151664
17588	1105985	151602
17589	1106048	151539
17590	1106106	151475
17591	1106164	151412
17592	1106219	151348
17593	1106277	151284
17594	1106337	151221
17595	1106393	151157
17596	1106458	151095
17597	1106537	151034
17598	1106600	150971
17599	1106655	150907
17600	1106710	150843
17601	1106765	150779
17602	1106944	150732
17603	1107051	150675
17604	1107115	150612
17605	1107175	150549
17606	1107236	150486
17607	1107294	150422
17608	1107351	150359
17609	1107411	150296
17610	1107467	150232
17611	1107525	150168
17612	1107588	150105
17613	1107648	150042
17614	1107704	149978
17615	1107760	149914
17616	1107816	149851
17617	1107873	149787
17618	1107931	149723
17619	1108118	149677
17620	1108235	149622
17621	1108299	149559
17622	1108365	149496
17623	1108427	149433
17624	1108485	149370
17625	1108543	149306
17626	1108606	149243
17627	1108661	149179
17628	1108718	149116
17629	1108777	149052
17630	1108847	148990
17631	1108917	148929
17632	1108973	148865
17633	1109029	148801
17634	1109090	148738
17635	1109145	148674
17636	1109245	148616
17637	1109360	148560
17638	1109423	148497
17639	1109486	148434
17640	1109545	148371
17641	1109604	148307
17642	1109664	148244
17643	1109720	148180
17644	1109778	148117
17645	1109836	148053
17646	1109898	147990
17647	1109959	147927
17648	1110015	147863
17649	1110077	147800
17650	1110132	147736
17651	1110191	147673
17652	1110246	147609
17653	1110412	147560
17654	1110530	147504
17655	1110596	147442
17656	1110658	147379
17657	1110719	147315
17658	1110775	147252
17659	1110830	147188
17660	1110888	147124
17661	1110950	147061
17662	1111006	146997
17663	1111062	146933
17664	1111126	146871
17665	1111203	146810
17666	1111259	146746
17667	1111318	146683
17668	1111377	146619
17669	1111437	146556
17670	1111520	146496
17671	1111657	146442
17672	1111718	146379
17673	1111779	146316
17674	1111835	146252
17675	1111895	146189
17676	1111953	146125
17677	1112008	146061
17678	1112067	145998
17679	1112129	145935
17680	1112191	145872
17681	1112249	145808
17682	1112306	145745
17683	1112369	145682
17684	1112425	145618
17685	1112480	145554
17686	1112538	145491
17687	1112597	145427
17688	1112813	145384
17689	1112883	145322
17690	1112944	145259
17691	1113008	145196
17692	1113072	145134
17693	1113127	145070
17694	1113181	145006
17695	1113236	144942
17696	1113296	144878
17697	1113351	144814
17698	1113407	144751
17699	1113471	144688
17700	1113543	144626
17701	1113606	144563
17702	1113662	144499
17703	1113721	144436
17704	1113783	144373
17705	1113946	144323
17706	1114079	144269
17707	1114146	144207
17708	1114213	144144
17709	1114270	144081
17710	1114331	144018
17711	1114387	143954
17712	1114443	143890
17713	1114499	143826
17714	1114556	143762
17715	1114616	143699
17716	1114679	143636
17717	1114737	143573
17718	1114797	143509
17719	1114852	143446
17720	1114912	143382
17721	1114972	143319
17722	1115142	143270
17723	1115259	143214
17724	1115322	143151
17725	1115387	143088
17726	1115450	143025
17727	1115509	142962
17728	1115564	142898
17729	1115624	142835
17730	1115680	142771
17731	1115735	142707
17732	1115791	142643
17733	1115854	142580
17734	1115935	142520
17735	1115992	142456
17736	1116048	142392
17737	1116110	142329
17738	1116165	142265
17739	1116257	142206
17740	1116390	142152
17741	1116453	142089
17742	1116514	142026
17743	1116573	141962
17744	1116633	141899
17745	1116692	141836
17746	1116747	141772
17747	1116802	141708
17748	1116860	141644
17749	1116923	141581
17750	1116984	141518
17751	1117039	141454
17752	1117102	141391
17753	1117161	141328
17754	1117219	141264
17755	1117274	141200
17756	1117444	141151
17757	1117581	141097
17758	1117664	141037
17759	1117734	140975
17760	1117791	140911
17761	1117847	140848
17762	1117907	140784
17763	1117964	140721
17764	1118020	140657
17765	1118079	140593
17766	1118138	140530
17767	1118206	140468
17768	1118278	140406
17769	1118337	140342
17770	1118400	140279
17771	1118456	140216
17772	1118510	140152
17773	1118727	140108
17774	1118798	140046
17775	1118860	139983
17776	1118926	139920
17777	1118987	139857
17778	1119046	139794
17779	1119102	139730
17780	1119161	139667
17781	1119219	139603
17782	1119276	139539
17783	1119335	139476
17784	1119396	139413
17785	1119459	139350
17786	1119514	139286
17787	1119569	139222
17788	1119627	139158
17789	1119683	139095
17790	1119779	139036
17791	1119907	138981
17792	1119973	138918
17793	1120035	138855
17794	1120096	138792
17795	1120154	138729
17796	1120210	138665
17797	1120266	138601
17798	1120325	138537
17799	1120385	138474
17800	1120444	138411
17801	1120508	138348
17802	1120574	138285
17803	1120642	138223
17804	1120698	138159
17805	1120756	138096
17806	1120815	138032
17807	1120983	137982
17808	1121111	137927
17809	1121175	137864
17810	1121235	137801
17811	1121295	137738
17812	1121355	137674
17813	1121413	137611
17814	1121476	137548
17815	1121531	137484
17816	1121592	137421
17817	1121655	137358
17818	1121714	137294
17819	1121771	137231
17820	1121826	137167
17821	1121885	137103
17822	1121946	137040
17823	1122005	136977
17824	1122177	136927
17825	1122309	136873
17826	1122374	136810
17827	1122441	136747
17828	1122504	136684
17829	1122558	136621
17830	1122618	136557
17831	1122678	136494
17832	1122736	136430
17833	1122795	136367
17834	1122854	136303
17835	1122922	136241
17836	1123001	136180
17837	1123056	136116
17838	1123111	136052
17839	1123172	135989
17840	1123229	135925
17841	1123337	135868
17842	1123446	135810
17843	1123507	135747
17844	1123572	135684
17845	1123632	135621
17846	1123694	135558
17847	1123750	135494
17848	1123809	135431
17849	1123868	135367
17850	1123929	135304
17851	1123989	135241
17852	1124049	135178
17853	1124105	135114
17854	1124165	135050
17855	1124222	134987
17856	1124278	134923
17857	1124342	134860
17858	1124508	134810
17859	1124628	134753
17860	1124692	134691
17861	1124759	134628
17862	1124823	134565
17863	1124878	134501
17864	1124939	134438
17865	1125003	134375
17866	1125059	134311
17867	1125118	134248
17868	1125175	134184
17869	1125244	134122
17870	1125316	134060
17871	1125374	133997
17872	1125432	133933
17873	1125495	133870
17874	1125554	133807
17875	1125773	133762
17876	1125839	133700
17877	1125906	133637
17878	1125963	133573
17879	1126025	133510
17880	1126080	133446
17881	1126136	133383
17882	1126192	133319
17883	1126254	133256
17884	1126314	133192
17885	1126374	133129
17886	1126433	133066
17887	1126498	133003
17888	1126553	132939
17889	1126609	132875
17890	1126668	132812
17891	1126728	132748
17892	1126825	132689
17893	1126957	132635
17894	1127019	132572
17895	1127086	132509
17896	1127146	132446
17897	1127206	132382
17898	1127261	132318
17899	1127316	132254
17900	1127372	132191
17901	1127429	132127
17902	1127485	132063
17903	1127547	132000
17904	1127620	131938
17905	1127683	131875
17906	1127742	131812
17907	1127801	131749
17908	1127860	131685
17909	1128022	131634
17910	1128148	131578
17911	1128214	131515
17912	1128280	131453
17913	1128337	131389
17914	1128396	131326
17915	1128457	131262
17916	1128513	131199
17917	1128570	131135
17918	1128629	131071
17919	1128689	131008
17920	1128750	130945
17921	1128822	130883
17922	1128886	130820
17923	1128945	130757
17924	1129004	130693
17925	1129062	130630
17926	1129292	130586
17927	1129360	130524
17928	1129424	130461
17929	1129490	130398
17930	1129551	130335
17931	1129607	130271
17932	1129663	130207
17933	1129721	130144
17934	1129777	130080
17935	1129834	130016
17936	1129890	129952
17937	1129958	129890
17938	1130034	129828
17939	1130090	129765
17940	1130145	129701
17941	1130201	129637
17942	1130262	129574
17943	1130355	129514
17944	1130485	129459
17945	1130546	129396
17946	1130611	129333
17947	1130670	129269
17948	1130732	129206
17949	1130789	129143
17950	1130845	129079
17951	1130904	129015
17952	1130964	128952
17953	1131027	128889
17954	1131083	128825
17955	1131138	128761
17956	1131200	128698
17957	1131260	128635
17958	1131319	128571
17959	1131373	128507
17960	1131545	128457
17961	1131670	128401
17962	1131735	128338
17963	1131803	128276
17964	1131865	128212
17965	1131920	128149
17966	1131975	128085
17967	1132033	128021
17968	1132091	127958
17969	1132149	127894
17970	1132206	127830
17971	1132282	127769
17972	1132351	127706
17973	1132409	127643
17974	1132466	127579
17975	1132528	127516
17976	1132587	127453
17977	1132692	127394
17978	1132806	127337
17979	1132872	127274
17980	1132934	127211
17981	1132989	127147
17982	1133047	127084
17983	1133106	127020
17984	1133161	126956
17985	1133216	126893
17986	1133277	126829
17987	1133335	126766
17988	1133395	126702
17989	1133453	126639
17990	1133515	126576
17991	1133572	126512
17992	1133626	126448
17993	1133681	126384
17994	1133738	126320
17995	1133974	126277
17996	1134041	126214
17997	1134106	126151
17998	1134170	126088
17999	1134230	126025
18000	1134286	125961
18001	1134343	125898
18002	1134399	125834
18003	1134458	125770
18004	1134515	125707
18005	1134577	125644
18006	1134652	125582
18007	1134710	125518
18008	1134772	125455
18009	1134831	125392
18010	1134889	125328
18011	1135044	125275
18012	1135190	125221
18013	1135252	125158
18014	1135313	125095
18015	1135376	125032
18016	1135433	124968
18017	1135493	124905
18018	1135554	124842
18019	1135613	124778
18020	1135668	124714
18021	1135725	124651
18022	1135785	124587
18023	1135848	124524
18024	1135904	124461
18025	1135959	124397
18026	1136018	124333
18027	1136076	124270
18028	1136131	124206
18029	1136278	124152
18030	1136347	124090
18031	1136417	124027
18032	1136482	123964
18033	1136557	123903
18034	1136614	123839
18035	1136672	123776
18036	1136734	123712
18037	1136793	123649
18038	1136850	123585
18039	1136915	123522
18040	1136972	123459
18041	1137031	123395
18042	1137089	123332
18043	1137145	123268
18044	1137204	123204
18045	1137260	123141
18046	1137483	123095
18047	1137554	123033
18048	1137614	122970
18049	1137681	122907
18050	1137739	122843
18051	1137796	122780
18052	1137851	122716
18053	1137909	122652
18054	1137967	122589
18055	1138023	122525
18056	1138079	122461
18057	1138143	122398
18058	1138205	122335
18059	1138265	122272
18060	1138320	122208
18061	1138383	122145
18062	1138446	122082
18063	1138611	122030
18064	1138750	121975
18065	1138813	121912
18066	1138874	121848
18067	1138946	121786
18068	1139012	121724
18069	1139068	121660
18070	1139127	121596
18071	1139181	121532
18072	1139243	121469
18073	1139298	121405
18074	1139362	121342
18075	1139417	121279
18076	1139476	121215
18077	1139535	121152
18078	1139591	121088
18079	1139646	121024
18080	1139735	120964
18081	1139948	120916
18082	1140030	120855
18083	1140093	120792
18084	1140159	120730
18085	1140222	120667
18086	1140277	120603
18087	1140335	120539
18088	1140395	120476
18089	1140452	120412
18090	1140510	120349
18091	1140576	120286
18092	1140637	120223
18093	1140693	120159
18094	1140748	120095
18095	1140803	120031
18096	1140860	119967
18097	1140953	119907
18098	1141087	119852
18099	1141154	119789
18100	1141224	119727
18101	1141287	119664
18102	1141350	119601
18103	1141409	119537
18104	1141464	119473
18105	1141522	119410
18106	1141582	119346
18107	1141643	119283
18108	1141701	119220
18109	1141759	119156
18110	1141818	119093
18111	1141880	119029
18112	1141936	118966
18113	1141992	118902
18114	1142165	118850
18115	1142295	118794
18116	1142356	118731
18117	1142424	118668
18118	1142483	118605
18119	1142538	118541
18120	1142597	118478
18121	1142655	118414
18122	1142715	118351
18123	1142775	118287
18124	1142833	118224
18125	1142899	118161
18126	1142959	118098
18127	1143019	118034
18128	1143075	117970
18129	1143133	117907
18130	1143192	117843
18131	1143290	117784
18132	1143432	117729
18133	1143493	117666
18134	1143558	117603
18135	1143620	117540
18136	1143685	117477
18137	1143750	117414
18138	1143819	117351
18139	1143880	117288
18140	1143939	117225
18141	1143998	117161
18142	1144064	117098
18143	1144123	117035
18144	1144181	116972
18145	1144241	116908
18146	1144300	116845
18147	1144356	116781
18148	1144568	116733
18149	1144635	116670
18150	1144701	116608
18151	1144765	116545
18152	1144830	116482
18153	1144885	116418
18154	1144943	116354
18155	1145002	116291
18156	1145058	116227
18157	1145116	116163
18158	1145178	116100
18159	1145238	116037
18160	1145296	115973
18161	1145357	115910
18162	1145415	115846
18163	1145474	115783
18164	1145532	115719
18165	1145696	115667
18166	1145840	115612
18167	1145906	115549
18168	1145968	115486
18169	1146037	115423
18170	1146097	115360
18171	1146153	115296
18172	1146212	115233
18173	1146267	115169
18174	1146324	115105
18175	1146390	115042
18176	1146446	114978
18177	1146505	114915
18178	1146566	114852
18179	1146621	114788
18180	1146677	114724
18181	1146737	114661
18182	1146901	114608
18183	1147028	114551
18184	1147091	114488
18185	1147156	114425
18186	1147218	114362
18187	1147273	114298
18188	1147328	114234
18189	1147390	114171
18190	1147448	114107
18191	1147506	114044
18192	1147562	113980
18193	1147627	113917
18194	1147690	113854
18195	1147747	113790
18196	1147805	113727
18197	1147865	113663
18198	1147924	113600
18199	1148020	113540
18200	1148163	113485
18201	1148227	113422
18202	1148295	113359
18203	1148364	113297
18204	1148425	113233
18205	1148482	113170
18206	1148537	113106
18207	1148599	113043
18208	1148657	112979
18209	1148712	112915
18210	1148774	112852
18211	1148832	112788
18212	1148889	112725
18213	1148947	112661
18214	1149006	112598
18215	1149066	112534
18216	1149245	112483
18217	1149359	112425
18218	1149425	112362
18219	1149489	112299
18220	1149549	112235
18221	1149613	112172
18222	1149672	112109
18223	1149729	112045
18224	1149786	111981
18225	1149846	111918
18226	1149911	111855
18227	1149972	111792
18228	1150032	111728
18229	1150091	111665
18230	1150147	111601
18231	1150202	111537
18232	1150261	111474
18233	1150429	111421
18234	1150552	111364
18235	1150621	111301
18236	1150689	111239
18237	1150758	111176
18238	1150817	111112
18239	1150878	111049
18240	1150936	110986
18241	1150995	110922
18242	1151056	110859
18243	1151119	110796
18244	1151192	110734
18245	1151256	110671
18246	1151315	110607
18247	1151373	110544
18248	1151429	110480
18249	1151484	110416
18250	1151624	110360
18251	1151690	110297
18252	1151754	110234
18253	1151819	110171
18254	1151884	110108
18255	1151940	110045
18256	1151994	109981
18257	1152050	109917
18258	1152109	109853
18259	1152166	109790
18260	1152220	109726
18261	1152287	109663
18262	1152347	109600
18263	1152404	109536
18264	1152460	109472
18265	1152515	109408
18266	1152572	109345
18267	1152630	109281
18268	1152861	109234
18269	1152925	109171
18270	1152987	109108
18271	1153051	109045
18272	1153124	108982
18273	1153184	108919
18274	1153239	108855
18275	1153297	108792
18276	1153355	108728
18277	1153413	108664
18278	1153470	108601
18279	1153529	108537
18280	1153587	108474
18281	1153646	108410
18282	1153702	108346
18283	1153761	108283
18284	1153822	108220
18285	1153992	108167
18286	1154117	108109
18287	1154183	108046
18288	1154249	107984
18289	1154307	107920
18290	1154366	107856
18291	1154423	107793
18292	1154483	107729
18293	1154537	107665
18294	1154594	107602
18295	1154654	107538
18296	1154721	107476
18297	1154782	107412
18298	1154841	107349
18299	1154899	107285
18300	1154955	107221
18301	1155009	107158
18302	1155111	107098
18303	1155230	107040
18304	1155298	106977
18305	1155366	106915
18306	1155441	106853
18307	1155506	106790
18308	1155563	106726
18309	1155623	106663
18310	1155683	106599
18311	1155739	106536
18312	1155801	106472
18313	1155862	106409
18314	1155918	106345
18315	1155973	106281
18316	1156031	106218
18317	1156092	106155
18318	1156152	106091
18319	1156378	106043
18320	1156445	105980
18321	1156506	105917
18322	1156569	105854
18323	1156628	105790
18324	1156684	105726
18325	1156739	105663
18326	1156795	105599
18327	1156853	105535
18328	1156911	105472
18329	1156972	105408
18330	1157028	105345
18331	1157091	105281
18332	1157146	105218
18333	1157205	105154
18334	1157264	105091
18335	1157323	105027
18336	1157380	104963
18337	1157593	104914
18338	1157663	104851
18339	1157728	104788
18340	1157795	104726
18341	1157873	104664
18342	1157932	104600
18343	1157989	104537
18344	1158050	104473
18345	1158107	104410
18346	1158166	104346
18347	1158224	104283
18348	1158287	104220
18349	1158344	104156
18350	1158399	104092
18351	1158454	104028
18352	1158510	103964
18353	1158570	103901
18354	1158675	103842
18355	1158794	103783
18356	1158858	103720
18357	1158922	103657
18358	1158979	103594
18359	1159041	103530
18360	1159100	103467
18361	1159159	103403
18362	1159214	103340
18363	1159271	103276
18364	1159328	103212
18365	1159393	103149
18366	1159449	103086
18367	1159508	103022
18368	1159568	102959
18369	1159628	102895
18370	1159686	102832
18371	1159850	102777
18372	1159977	102720
18373	1160040	102657
18374	1160109	102594
18375	1160173	102531
18376	1160240	102468
18377	1160299	102405
18378	1160359	102341
18379	1160414	102278
18380	1160474	102214
18381	1160533	102151
18382	1160597	102088
18383	1160657	102024
18384	1160712	101960
18385	1160770	101897
18386	1160832	101834
18387	1160890	101770
18388	1161054	101716
18389	1161193	101659
18390	1161257	101596
18391	1161320	101533
18392	1161381	101470
18393	1161443	101406
18394	1161499	101343
18395	1161555	101279
18396	1161614	101215
18397	1161672	101152
18398	1161732	101088
18399	1161793	101025
18400	1161851	100961
18401	1161910	100898
18402	1161968	100834
18403	1162028	100771
18404	1162084	100707
18405	1162182	100647
18406	1162328	100591
18407	1162402	100529
18408	1162485	100467
18409	1162542	100404
18410	1162597	100340
18411	1162655	100276
18412	1162714	100213
18413	1162768	100149
18414	1162834	100086
18415	1162899	100023
18416	1162955	99959
18417	1163010	99895
18418	1163065	99832
18419	1163125	99768
18420	1163180	99704
18421	1163240	99641
18422	1163463	99591
18423	1163535	99529
18424	1163596	99466
18425	1163659	99403
18426	1163721	99339
18427	1163777	99276
18428	1163836	99212
18429	1163891	99148
18430	1163952	99085
18431	1164008	99021
18432	1164063	98957
18433	1164128	98894
18434	1164185	98831
18435	1164246	98767
18436	1164301	98703
18437	1164357	98640
18438	1164414	98576
18439	1164588	98522
18440	1164731	98466
18441	1164794	98403
18442	1164859	98340
18443	1164939	98278
18444	1165001	98215
18445	1165061	98151
18446	1165120	98088
18447	1165178	98024
18448	1165235	97960
18449	1165293	97897
18450	1165353	97833
18451	1165411	97770
18452	1165466	97706
18453	1165524	97642
18454	1165580	97579
18455	1165647	97516
18456	1165762	97457
18457	1165870	97397
18458	1165934	97334
18459	1165999	97271
18460	1166058	97208
18461	1166120	97145
18462	1166175	97081
18463	1166235	97017
18464	1166294	96954
18465	1166352	96890
18466	1166410	96827
18467	1166471	96763
18468	1166527	96700
18469	1166587	96636
18470	1166644	96572
18471	1166702	96509
18472	1166761	96445
18473	1166925	96391
18474	1167051	96333
18475	1167113	96269
18476	1167184	96207
18477	1167253	96144
18478	1167308	96080
18479	1167365	96017
18480	1167428	95953
18481	1167483	95890
18482	1167538	95826
18483	1167601	95763
18484	1167660	95699
18485	1167727	95636
18486	1167802	95574
18487	1167859	95510
18488	1167918	95447
18489	1167976	95383
18490	1168165	95330
18491	1168232	95267
18492	1168296	95204
18493	1168359	95141
18494	1168422	95078
18495	1168480	95014
18496	1168536	94951
18497	1168592	94887
18498	1168650	94823
18499	1168710	94760
18500	1168766	94696
18501	1168827	94633
18502	1168889	94569
18503	1168945	94506
18504	1169000	94442
18505	1169059	94378
18506	1169117	94315
18507	1169218	94255
18508	1169360	94198
18509	1169421	94134
18510	1169484	94071
18511	1169544	94008
18512	1169607	93945
18513	1169680	93882
18514	1169735	93818
18515	1169790	93755
18516	1169853	93691
18517	1169913	93628
18518	1169974	93565
18519	1170029	93501
18520	1170088	93437
18521	1170148	93374
18522	1170204	93310
18523	1170259	93246
18524	1170354	93186
18525	1170474	93127
18526	1170538	93064
18527	1170601	93001
18528	1170662	92937
18529	1170717	92873
18530	1170772	92810
18531	1170833	92746
18532	1170893	92683
18533	1170949	92619
18534	1171005	92555
18535	1171070	92492
18536	1171134	92429
18537	1171190	92365
18538	1171249	92302
18539	1171307	92238
